239832,1
386140,1
743322,1
25288,1
453192,1
754735,1
703080,1
322914,1
698208,1
343629,1
357285,1
178455,2
961863,1
642246,1
591700,2
41665,1
630821,1
828034,1
427154,2
962087,1
445578,1
196175,1
985827,2
1003339,1
843631,1
604354,1
509342,3
230060,1
488446,1
135593,1
622077,1
918409,1
813911,2
864379,1
980364,1
173191,2
62420,1
402888,1
250854,1
790692,2
390869,1
829931,1
147092,1
616516,1
554486,2
264139,1
57456,1
977049,1
531658,2
994287,1
647733,1
1555,1
220118,1
832319,1
181667,2
1016001,1
339023,1
457476,1
172024,1
585177,1
115839,1
382554,1
1005162,1
39802,1
830887,1
992082,2
376187,1
262298,1
126184,1
427780,1
42109,1
681259,1
573779,1
927223,1
625054,1
670281,1
992639,2
58479,1
609734,1
700514,1
363820,2
134607,2
664501,1
553356,2
330565,1
927889,1
904380,1
139368,1
523606,1
109956,1
373768,1
379208,1
432582,1
692485,1
228833,1
234536,1
342079,2
507259,1
36117,1
469885,1
767618,1
626220,1
817632,1
922804,1
339420,1
262183,2
415265,1
119316,1
606422,1
937810,1
734340,1
884086,1
204969,2
736454,1
786442,2
647801,1
954750,1
425709,1
249158,1
608924,1
262246,1
141584,1
102739,2
364190,1
982650,1
922723,1
852264,1
532857,1
597245,1
714371,1
889076,1
242471,1
256234,1
792849,1
654454,1
129357,1
802770,1
293584,1
942865,2
714711,1
792171,1
950358,1
957378,1
664635,1
108275,1
719895,1
864124,1
592858,1
72834,1
626938,1
656894,1
577044,1
140470,1
576710,2
97491,1
810995,1
789901,1
425536,1
74864,1
635539,2
208335,1
853096,1
935553,3
228960,1
882238,1
886519,1
327335,1
199244,3
320424,2
636645,2
232443,3
427621,1
340476,3
570733,1
923031,1
983806,1
322829,1
77823,1
634861,1
961881,1
113982,2
899860,1
291675,2
553256,1
455659,1
500733,1
954749,1
829652,1
680955,1
109483,1
952606,1
954497,1
592440,1
564952,1
61488,1
445624,1
859497,1
889236,1
743664,1
298300,1
711023,1
773948,1
724824,1
16639,2
686165,1
687492,2
182016,1
619691,1
752744,1
595342,1
893482,1
905917,1
531553,1
759806,1
511943,2
629488,1
370485,1
142414,1
210251,1
603212,1
950422,1
88064,1
155501,1
128309,1
945831,1
430478,1
858734,1
577434,1
581831,1
922400,1
632334,1
588035,1
693809,1
40304,1
1013257,1
260718,1
138335,1
195098,1
875766,2
805117,1
763069,1
366213,1
54318,1
116428,2
877754,1
180308,1
731062,1
754078,1
538537,1
224100,1
721062,2
805971,1
526394,1
453485,1
448039,1
731664,2
419055,1
229039,2
323025,1
26706,1
355170,1
523035,1
791637,1
625802,1
740470,1
508454,1
695855,1
4812,1
502416,1
527258,1
961303,1
78089,1
698310,1
652549,1
563494,1
666040,1
984461,1
303851,1
666033,1
555982,1
654032,1
882261,1
328442,2
351174,2
999972,1
841843,1
24100,1
936941,1
255040,1
770048,1
759309,1
540127,1
426913,1
640878,1
117196,2
522208,2
954430,1
741652,1
3968,1
163009,1
899948,1
91590,1
519274,1
855489,1
72086,1
83861,1
821272,1
943238,1
410164,1
145769,2
856811,1
832729,1
761298,1
294616,2
429583,1
405004,1
507781,1
12382,1
661334,2
302807,1
311466,1
866863,1
800283,1
945530,1
870601,2
675956,3
470870,2
880141,1
374663,1
196709,1
548759,1
566741,1
774637,1
847492,1
913455,1
463570,1
530960,1
263744,1
191656,1
807890,3
350065,1
841383,1
106877,1
634835,1
460329,1
800314,1
181511,1
209653,2
959550,1
562318,1
793129,1
506673,2
1007803,1
233579,1
189487,1
562648,1
7767,1
125747,1
811535,1
902854,1
53398,1
755656,2
56826,1
352951,1
953127,1
150199,1
35723,1
642370,1
797039,1
545473,1
410061,1
822453,2
1001995,1
155977,1
353348,1
512291,1
347480,1
309363,1
648152,4
923604,1
525737,1
408489,1
724129,1
799909,1
948164,1
1011434,2
200825,2
45179,1
94033,1
700209,1
710187,2
1009813,1
848280,1
617146,1
496528,1
937282,1
767200,2
156957,1
362213,2
217389,2
244001,1
642245,1
171315,2
845488,1
567391,1
777817,1
891772,1
344183,1
3506,1
482009,1
215051,1
542853,1
588394,2
352944,1
36856,1
854909,1
217517,1
878550,2
992950,1
601709,2
423767,1
317225,1
77783,1
734242,1
864774,1
874999,1
731367,1
804547,1
336427,1
95409,2
838488,1
58290,1
310925,1
934023,1
591665,1
274493,1
535942,1
185522,1
111819,1
329416,1
89128,1
921164,1
367617,1
486105,1
360013,1
958954,1
3809,1
568150,1
808371,1
451025,1
6646,1
359967,1
213490,1
236385,1
511262,1
946897,1
530237,1
439118,1
95474,1
207211,1
466137,1
65861,1
1001679,1
333299,1
683232,2
846608,1
540114,1
45960,1
950625,2
708591,1
742855,1
905401,2
221646,1
632337,1
176831,1
74200,1
73499,1
661552,2
359369,1
681277,3
597234,2
19119,1
909081,1
1010680,2
402155,1
63267,2
719811,1
898760,1
751020,1
452091,1
496683,2
591519,1
798725,1
986546,1
303774,2
205962,1
263382,1
635103,1
472093,1
4369,1
908039,2
235975,1
409176,1
411494,1
170472,1
835660,1
634038,1
321241,2
764075,1
565066,1
217101,1
340221,2
946892,1
463987,1
56208,1
361508,1
121699,1
511687,2
226702,1
414779,1
72302,2
627228,1
794994,1
736596,1
825017,1
349408,1
705428,1
447527,1
8149,1
981733,1
135802,1
514594,2
657148,1
435159,1
22849,1
700680,1
898251,1
891279,1
881768,1
412390,1
206386,3
534104,1
612572,2
6513,1
974048,2
744083,1
37024,1
325720,1
48790,1
944908,1
67915,1
611469,1
307530,1
316368,1
635586,1
577248,1
583601,2
438274,1
598575,2
49851,1
486264,1
152150,1
370687,1
714482,1
1015589,1
470060,1
673301,2
796092,1
842336,1
1012493,1
37205,1
493766,1
266797,1
768802,1
538814,1
584866,3
509388,1
862511,1
449079,1
124400,1
861566,1
229448,1
798134,1
138408,2
326919,1
751461,1
878204,1
300806,1
617729,1
120361,1
171745,1
547975,1
414911,1
442798,1
798926,1
499136,1
402132,1
854930,1
196716,1
317236,1
873638,2
115204,1
140080,1
958544,1
238922,1
930894,1
247171,1
221539,1
134292,1
965200,1
302494,1
588999,1
544672,1
713689,1
911348,1
863384,1
107340,1
980194,1
674000,2
34803,1
339293,1
657788,1
469309,1
271256,1
100198,2
209437,1
827488,1
267377,2
347795,1
843312,1
398536,2
113649,1
306627,1
154439,1
250088,1
963309,2
828528,1
210810,1
231965,1
437801,2
899835,2
772161,1
186390,3
747718,1
95247,2
9295,1
114847,1
727520,1
1014461,2
807859,1
665754,2
375320,2
343234,1
597390,1
579429,1
238617,1
572013,1
52347,1
879203,1
849714,1
207698,1
344387,1
34003,2
364997,1
527399,1
437043,1
24006,2
873627,1
68029,1
163093,1
355557,2
340511,1
44200,1
79038,1
558800,2
802448,1
225378,1
610764,1
516692,1
853762,1
17035,1
73126,2
731470,1
420950,1
932767,2
783001,1
429976,1
726798,1
397106,2
580043,1
766511,1
275535,1
71984,1
1008119,1
1012760,1
361963,1
344363,1
289515,1
619624,1
56781,1
747350,1
457926,1
931768,1
665222,4
214008,3
694854,1
109455,1
392169,1
465000,1
893181,1
853870,1
806896,1
189692,1
708057,1
471357,2
677740,1
873275,1
236398,1
86267,2
371850,1
242280,1
705397,1
156302,1
269388,1
130639,1
603576,1
806864,2
601882,1
507177,2
929241,1
594319,2
215030,1
578347,1
252976,1
617819,1
510121,1
579538,1
448712,4
970630,1
764300,1
101924,1
186793,1
448321,1
580657,1
657291,1
70679,1
241467,1
621075,1
476337,1
327972,2
930028,1
769800,2
343356,1
892101,1
656346,2
397077,1
754851,1
101897,1
337948,1
754808,1
186041,1
142282,1
565050,2
1009690,1
668107,1
183430,1
446004,1
109486,1
551705,2
321052,1
645117,1
7929,1
935064,1
200331,1
695053,1
700158,1
793529,1
825715,1
608330,1
752789,1
883047,2
622943,1
95549,1
409802,1
845345,1
84059,1
446202,2
36153,2
503574,1
538433,1
403228,1
151003,1
661575,1
517156,1
751770,1
682614,3
243863,1
205072,1
227255,2
18969,2
28891,1
623451,2
908291,2
539491,1
984492,1
291088,1
92193,1
1838,1
166614,1
54632,1
21728,1
624841,1
511492,2
108016,1
658226,1
444401,1
49978,1
409219,1
939987,1
351453,2
620839,1
746592,2
197755,2
407420,1
101135,1
229957,1
603468,2
400771,2
560651,1
899531,2
499022,1
871576,1
386976,2
653473,1
819183,2
690703,1
596852,1
501138,1
800535,2
70481,1
370837,1
18011,1
923082,1
83189,1
594841,1
360662,1
390298,1
752681,3
174100,1
344700,2
318077,3
577909,1
744167,1
817743,1
915836,4
833127,1
677882,1
279618,1
165834,1
143971,1
198787,1
335575,1
216690,1
296949,1
678572,1
340387,1
912550,1
304489,4
607056,1
915466,1
562660,1
475775,1
10525,1
717960,2
697672,1
390964,1
868402,1
567590,1
253880,1
396727,1
371147,1
806582,1
705030,1
652223,1
283381,1
852476,1
713565,2
727634,1
813368,1
263436,1
987154,1
563942,1
955403,2
731606,1
326275,2
288268,1
379216,1
487718,1
263426,1
608846,1
826027,1
42597,1
563069,1
633156,1
487776,1
330955,1
116807,1
671477,1
250748,1
567013,1
768774,1
327061,2
606558,2
401708,1
55862,2
702056,2
789377,1
379713,2
147417,1
679915,1
560546,1
22216,1
1012731,1
493734,1
688401,1
55036,1
686132,1
104900,1
539843,2
191878,1
558439,1
638817,1
298074,1
227174,1
601849,1
835210,1
269729,1
187976,1
648097,1
82214,1
125885,1
4297,1
976631,1
231899,1
924022,1
795733,2
159484,1
280906,1
378324,1
378716,1
195411,1
481045,1
865636,2
425690,3
336829,1
372961,1
333914,1
415405,1
521751,1
130784,1
685962,1
966106,1
160531,2
966012,1
903212,1
207444,3
869947,1
404204,1
100288,1
982615,2
626872,1
983498,1
40836,2
522571,1
752476,1
773840,1
996296,1
607057,1
835040,1
7808,1
63949,1
881984,1
547144,2
165249,2
65573,1
990585,1
962690,1
498951,1
200031,1
628945,1
51289,1
36815,1
511294,1
65082,3
90088,3
758007,1
414191,1
727920,1
529876,1
362320,1
18663,1
558342,1
969525,2
849882,1
812285,1
408928,1
237375,1
121853,2
134596,1
290794,1
533880,1
323496,1
457385,1
400726,3
484683,1
881237,1
839868,1
232260,1
606373,1
563443,1
378515,1
136374,1
936172,1
363885,2
387075,1
848198,1
1001479,3
393707,1
1011866,2
679585,1
268508,2
637781,1
385375,1
924452,1
754067,1
712695,1
667036,2
504846,1
887348,1
643534,2
509247,1
375973,1
700155,1
180717,2
973661,1
577743,2
96430,1
128601,1
40718,1
367672,1
280709,1
79544,1
748876,1
164822,1
282259,1
542085,1
75807,1
59796,2
875464,1
937788,1
120839,1
524329,1
134723,1
42860,1
494852,1
268652,1
20321,2
372685,2
146896,1
549929,1
275042,1
81968,1
19827,2
276680,1
449380,1
414124,1
74573,1
373036,1
772724,1
615480,1
161501,1
325350,1
923035,1
789255,1
653690,1
363737,2
763166,1
765305,1
709821,1
499004,2
114449,1
590825,1
582315,1
534184,1
598407,1
245882,1
739119,1
7304,1
923406,3
1008999,2
738403,2
540167,1
6755,3
146161,2
394053,1
784436,1
710349,1
967976,1
910454,1
147106,2
861492,1
145432,1
896608,2
604331,1
697651,1
60873,1
1015340,1
676559,6
739582,1
998931,2
572514,3
904248,1
1005175,1
486874,1
574393,1
977583,1
736307,3
500062,1
737000,1
315565,1
911099,1
494539,1
770795,1
86894,1
233034,1
593286,1
312505,1
984419,1
799444,1
852083,1
85049,1
522576,2
952016,1
346399,1
906172,2
926351,2
810142,2
919665,1
419432,1
841890,3
47838,2
981443,1
991880,1
577553,2
387723,2
994370,1
804129,2
285472,1
520429,1
681784,1
375395,1
537133,1
619438,1
497020,1
942913,1
405408,1
344664,1
873519,1
577492,1
89227,1
605167,1
845416,1
420113,1
645449,2
138716,1
157817,1
808577,1
405879,1
981655,2
736072,1
240852,1
45097,1
47978,2
622477,1
96130,1
768100,1
640047,1
857647,1
218363,1
949291,1
916518,1
238550,1
310485,1
672980,1
670143,1
593014,2
448466,1
547384,1
561831,1
705051,1
324703,1
366633,1
458200,1
277280,1
523872,2
813346,1
389184,2
871135,1
507653,2
69341,2
707359,1
461077,1
468752,2
373890,1
79462,1
885444,1
841299,2
736880,1
170760,1
757171,1
291228,1
108494,2
549861,1
727141,2
455198,1
669310,1
602531,1
777217,3
482312,1
516868,1
415119,1
125479,1
556996,2
869822,1
785312,1
507226,1
344949,1
776791,3
628100,1
159552,1
912606,1
989092,1
761729,1
947258,1
969800,1
125009,1
586772,3
978786,1
776249,1
885044,1
443779,1
39779,1
52093,1
708002,2
890437,1
92226,1
178178,1
393171,1
362610,1
478062,1
128956,1
564013,1
138072,1
274985,1
565006,2
8224,2
43754,1
136503,1
572456,1
786929,2
299092,1
731364,1
425677,1
80387,2
549681,3
852870,1
748433,1
241629,1
69932,2
444433,3
626000,1
872572,1
194347,1
614603,1
410277,2
998305,2
554326,1
729989,1
285337,1
267659,1
947140,2
923393,1
854147,1
719173,1
369178,1
87552,1
830460,1
494421,1
454068,1
318361,1
800952,2
287253,2
865117,1
594619,1
423634,2
589772,1
535409,1
75770,1
530273,2
1001845,1
687043,1
631718,1
31165,1
79296,1
232437,2
461865,1
876388,1
901407,1
580989,1
885160,1
302890,1
664261,1
918993,1
117358,1
947373,1
296342,1
271252,2
571021,1
915925,2
733149,1
86156,1
470129,1
413302,2
542633,1
161109,1
794075,1
879335,1
453433,1
392046,1
540155,1
722405,1
125928,1
654457,1
490796,1
680237,2
519318,1
344073,2
50508,2
468660,1
484289,1
126739,1
162758,1
545996,1
923701,1
864175,1
634059,1
922584,1
323630,1
245362,1
759650,1
366375,1
253080,1
406182,2
543895,2
377842,1
897771,4
63139,1
976640,1
526876,2
37079,1
552178,1
785635,1
749711,1
805999,1
369811,5
494938,1
443860,1
850723,3
371242,1
412326,1
431890,1
807272,1
592924,2
481846,1
563045,1
762925,1
654830,1
342223,1
710285,1
781570,2
792604,1
121689,1
788446,2
550402,1
881420,2
279333,1
484077,1
548226,1
262210,1
426434,1
737220,1
825685,1
32030,1
902318,2
545849,1
509148,1
507440,1
533374,2
952899,2
5944,1
476817,1
698627,1
363187,3
941086,1
917857,2
635417,1
880400,1
553728,1
67684,1
1017013,3
308809,2
805348,1
422495,2
562559,1
461473,1
316553,1
355091,2
20375,1
712505,2
864598,1
590207,1
853317,1
399253,1
809222,1
287477,1
751791,1
985855,1
97987,1
958668,1
594808,1
166745,2
926796,1
362019,1
442377,1
656386,2
990658,1
931249,2
47632,1
813778,1
401815,2
461226,1
939624,1
384134,1
929047,2
558234,1
866180,1
722620,2
751219,1
823019,1
228689,1
76887,1
119801,1
827955,1
728001,1
726586,2
752341,2
624370,1
446298,1
534145,1
289849,1
995689,1
997397,1
312709,1
900382,1
957632,1
895169,1
856702,1
701872,1
192516,1
445769,1
509523,1
649911,1
248983,1
328352,2
1000929,1
946193,1
340624,1
22553,1
292462,1
757290,1
490621,1
88491,1
921789,2
47766,1
758190,1
184179,1
488789,1
873926,2
858884,1
863951,1
300795,1
419730,1
354000,4
625225,1
636184,1
104855,1
77896,1
38375,1
159797,1
662010,1
869008,3
438765,1
1014043,1
71365,1
748028,1
690740,1
255681,1
108820,1
787634,1
526517,1
349082,2
513888,1
154613,1
204480,1
352234,1
767312,1
290224,1
163659,1
347900,1
625381,1
782794,2
542372,1
22635,1
157498,2
623778,1
644610,1
142593,1
294982,1
481038,1
807060,1
924863,1
118237,1
54947,1
585776,3
548716,1
257015,3
34495,1
443967,1
115438,1
599127,1
345357,2
419229,1
174639,1
211281,3
2362,1
503449,1
307012,1
339577,1
118880,1
541689,1
669007,1
621090,1
946886,1
437453,2
690650,1
892314,1
778550,1
350917,2
433232,1
609224,1
114798,1
633401,1
337146,1
240460,1
82160,1
797328,1
404911,1
584700,2
968145,1
937786,1
316604,1
201430,2
565311,1
550431,1
268065,1
161073,1
524498,1
954615,1
250739,2
940073,1
14491,1
156401,3
157609,3
467859,1
306609,1
849421,1
221105,2
301676,1
613774,1
532539,1
385973,1
752255,1
606930,1
1013317,1
98258,5
94818,1
386113,1
340062,1
445016,1
242565,1
736844,2
970363,1
317874,1
111138,1
115272,1
949537,1
298839,1
62037,2
451785,1
647484,1
54317,1
769461,1
279278,1
734395,1
526700,1
867632,1
796980,1
1002098,1
262558,1
800052,1
550879,1
238291,1
251665,1
492008,1
50451,1
83558,1
959653,1
330857,1
83705,1
595892,1
941258,1
379296,1
276700,1
27096,1
796430,1
10332,3
529640,1
32481,1
995992,2
198708,1
455976,3
307521,1
338850,1
496267,1
502447,3
902198,1
426780,1
621561,1
218933,2
625369,1
123636,2
501361,2
617776,2
692253,1
983820,1
747865,2
612996,1
325212,1
68271,1
734476,1
754040,1
858722,1
559465,1
775603,2
115402,2
830700,2
829876,1
782124,1
633341,3
303377,1
353710,1
592480,1
706127,1
219602,2
53886,2
712449,1
725473,1
488644,1
396540,1
243909,1
200717,1
624980,1
531355,1
74187,1
684979,1
329622,1
738852,1
292099,2
6392,1
600753,1
418939,1
995698,1
854657,1
199576,1
389260,1
21471,1
401523,1
265306,1
886399,1
1327,1
847089,1
520175,1
618937,1
626155,1
53674,1
161210,2
56452,2
855464,1
1008336,1
357477,1
652861,1
947524,1
534656,1
624277,1
235270,1
218958,1
722193,1
503096,1
403500,1
1008886,1
947639,1
750101,1
866190,2
322642,1
121349,2
34459,1
60857,1
975251,1
676294,2
579662,1
768427,2
740385,1
224610,2
279744,1
285296,1
605709,1
143495,1
745364,1
570963,1
312132,1
540148,2
875551,1
927885,1
39325,1
897492,1
646480,1
261073,2
372717,1
1005665,1
659711,3
756202,1
728195,1
262953,1
295289,2
686452,1
962302,1
749898,1
810608,1
697754,1
676936,1
525184,1
548576,1
563434,1
961574,1
856972,1
969656,1
347054,1
462392,1
502481,1
32493,1
756137,2
23421,1
151805,1
317441,1
779162,1
326045,1
307599,3
203612,1
207646,1
107645,1
156379,1
238383,1
323450,2
486032,1
248723,1
367966,2
916403,1
305771,1
650266,1
88731,1
90178,3
103533,1
784894,1
715618,1
270697,1
539905,1
588839,1
128752,1
828160,2
941961,1
275439,2
816282,1
704756,2
49944,1
113199,1
311625,1
164186,1
841867,3
848327,1
171967,2
160921,1
843241,1
199098,1
536131,2
869010,1
337512,1
124369,1
379110,1
731096,1
86393,1
662829,1
50654,1
678611,1
840197,1
269364,1
592876,2
827192,1
576233,1
490022,1
859568,2
467132,1
300768,2
1004204,1
685198,1
502875,1
608353,1
658172,1
626183,1
99106,1
146801,1
455564,2
814684,1
226469,4
937965,1
579563,1
25004,2
835020,1
996371,1
718626,1
30823,1
259750,1
944019,1
808985,1
261379,2
91205,1
505480,1
946335,1
927524,1
1017434,1
787102,1
732448,2
557948,1
145497,1
658241,1
524385,1
558978,1
634592,2
732710,1
579036,1
328965,1
374751,1
289754,1
98239,1
432280,1
640258,1
402750,1
489049,1
103509,2
914321,1
778770,3
112877,1
107618,1
424990,1
852635,1
716708,1
